Brand,Model,Year,Trim,Drive,Description,Exterior Color,Interior Color,Miles,Price
GMC,Sierra 1500,2021,Custom,4WD,Crew Cab Short Bed ,Gray exterior,Black interior,,
GMC,Sierra 1500,2019,RST,4WD,Crew Cab Short Box ,Red exterior,Black interior,,
GMC,Sierra 1500,2013,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
GMC,Sierra 1500,2010,XL,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
GMC,Sierra 1500,2019,Raptor,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
GMC,Sierra 1500,2018,LT,4WD,Double Cab Standard Box ,White exterior,Black interior,,
GMC,Sierra 1500,2018,Limited,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
GMC,Sierra 1500,2016,XL,RWD,"Crew Cab 156"" ",White exterior,Gray interior,,
GMC,Sierra 1500,2018,XL,4WD,SuperCrew 5.5' Box ,Unknown exterior,Unknown interior,,
GMC,Sierra 1500,2014,Laramie,4WD,"Crew Cab 5'7"" Box ",Black exterior,Black interior,,
GMC,Sierra 1500,2018,SV,Auto,V6 King Cab 4WD ,White exterior,Gray interior,,
GMC,Sierra 1500,2019,Big,2WD,"Horn Crew Cab 6'4"" Box ",White exterior,Black interior,,
GMC,Sierra 1500,2020,Lariat,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
GMC,Sierra 1500,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
GMC,Sierra 1500,2016,XLT,4WD,SuperCrew 5.5' Box ,Silver exterior,Gray interior,,
GMC,Sierra 1500,2018,S,Automatic,King Cab RWD ,White exterior,Gray interior,,
GMC,Sierra 1500,2017,LT,4WD,Crew Cab Standard Box ,White exterior,Gray interior,,
GMC,Sierra 1500,2018,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
GMC,Sierra 1500,2018,SR,Automatic,Double Cab 5' Bed V6 4WD ,Silver exterior,Unknown interior,,
GMC,Sierra 1500,2017,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
GMC,Sierra 1500,2020,Rebel,4WD,"Crew Cab 5'7"" Box ",Gray exterior,Black interior,,
GMC,Sierra 1500,2019,Z71,4WD,Crew Cab Short Box ,Blue exterior,Black interior,,
GMC,Sierra 1500,2018,XL,2WD,Regular Cab 6.5' Box ,White exterior,Gray interior,,
GMC,Sierra 1500,2014,WT,2WD,with 1WT Regular Cab Long Box ,White exterior,Black interior,,
GMC,Sierra 1500,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
GMC,Sierra 1500,2018,XL,4WD,SuperCab 6.5' Box ,White exterior,Gray interior,,
GMC,Sierra 1500,2017,Night,4WD,"Crew Cab 5'7"" Box ",Red exterior,Black interior,,
GMC,Sierra 1500,2008,XL,RWD,"Regular Cab 137"" ",White exterior,Beige interior,,
GMC,Sierra 1500,2012,SLE,4WD,Crew Cab SB ,White exterior,Black interior,,
GMC,Sierra 1500,2015,LT,4WD,with 1LT Crew Cab Short Box ,Blue exterior,Black interior,,
GMC,Sierra 1500,2019,Big,4WD,"Horn/Lone Star Crew Cab 5'7"" Box ",White exterior,Black interior,,
GMC,Sierra 1500,2020,XL,2WD,SuperCrew 5.5' Box ,Gray exterior,Unknown interior,,
Ram,2500,2018,Tradesman,2WD,"Crew Cab 6'4"" Box ",Red exterior,Gray interior,,
Ram,2500,2011,Limited,4WD,CrewMax 5.5' Bed 5.7L V8 ,Gray exterior,Gray interior,,
Ram,2500,2014,Regular,Automatic,Cab I4 4WD ,White exterior,Unknown interior,,
Ram,2500,2013,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Ram,2500,2010,XL,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
Ram,2500,2019,Raptor,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Ram,2500,2018,LT,4WD,Double Cab Standard Box ,White exterior,Black interior,,
Ram,2500,2018,Limited,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
Ram,2500,2016,XL,RWD,"Crew Cab 156"" ",White exterior,Gray interior,,
Ram,2500,2018,XL,4WD,SuperCrew 5.5' Box ,Unknown exterior,Unknown interior,,
Ram,2500,2014,Laramie,4WD,"Crew Cab 5'7"" Box ",Black exterior,Black interior,,
Ram,2500,2018,SV,Auto,V6 King Cab 4WD ,White exterior,Gray interior,,
Ram,2500,2019,Big,2WD,"Horn Crew Cab 6'4"" Box ",White exterior,Black interior,,
Ram,2500,2020,Lariat,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Ram,2500,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
Ram,2500,2016,XLT,4WD,SuperCrew 5.5' Box ,Silver exterior,Gray interior,,
Ram,2500,2018,S,Automatic,King Cab RWD ,White exterior,Gray interior,,
Ram,2500,2017,LT,4WD,Crew Cab Standard Box ,White exterior,Gray interior,,
Ram,2500,2018,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Ram,2500,2018,SR,Automatic,Double Cab 5' Bed V6 4WD ,Silver exterior,Unknown interior,,
Ram,2500,2017,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Ram,2500,2020,Rebel,4WD,"Crew Cab 5'7"" Box ",Gray exterior,Black interior,,
Ram,2500,2019,Z71,4WD,Crew Cab Short Box ,Blue exterior,Black interior,,
Ram,2500,2018,XL,2WD,Regular Cab 6.5' Box ,White exterior,Gray interior,,
Ram,2500,2014,WT,2WD,with 1WT Regular Cab Long Box ,White exterior,Black interior,,
Ram,2500,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
Ram,2500,2018,XL,4WD,SuperCab 6.5' Box ,White exterior,Gray interior,,
Ram,2500,2017,Night,4WD,"Crew Cab 5'7"" Box ",Red exterior,Black interior,,
Ram,2500,2008,XL,RWD,"Regular Cab 137"" ",White exterior,Beige interior,,
Ram,2500,2012,SLE,4WD,Crew Cab SB ,White exterior,Black interior,,
Ram,2500,2015,LT,4WD,with 1LT Crew Cab Short Box ,Blue exterior,Black interior,,
Ram,2500,2019,Big,4WD,"Horn/Lone Star Crew Cab 5'7"" Box ",White exterior,Black interior,,
Ram,2500,2020,XL,2WD,SuperCrew 5.5' Box ,Gray exterior,Unknown interior,,
Chevrolet,Silverado 2500HD,2020,LT,2WD,Crew Cab Long Bed ,White exterior,Black interior,,
Chevrolet,Silverado 2500HD,2018,XLT,4WD,SuperCrew 5.5' Box ,Red exterior,Black interior,,
Chevrolet,Silverado 2500HD,2020,Platinum,4WD,SuperCrew 5.5' Box ,White exterior,Red interior,,
Chevrolet,Silverado 2500HD,2013,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Chevrolet,Silverado 2500HD,2010,XL,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
Chevrolet,Silverado 2500HD,2019,Raptor,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Chevrolet,Silverado 2500HD,2018,LT,4WD,Double Cab Standard Box ,White exterior,Black interior,,
Chevrolet,Silverado 2500HD,2018,Limited,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
Chevrolet,Silverado 2500HD,2016,XL,RWD,"Crew Cab 156"" ",White exterior,Gray interior,,
Chevrolet,Silverado 2500HD,2018,XL,4WD,SuperCrew 5.5' Box ,Unknown exterior,Unknown interior,,
Chevrolet,Silverado 2500HD,2014,Laramie,4WD,"Crew Cab 5'7"" Box ",Black exterior,Black interior,,
Chevrolet,Silverado 2500HD,2018,SV,Auto,V6 King Cab 4WD ,White exterior,Gray interior,,
Chevrolet,Silverado 2500HD,2019,Big,2WD,"Horn Crew Cab 6'4"" Box ",White exterior,Black interior,,
Chevrolet,Silverado 2500HD,2020,Lariat,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Chevrolet,Silverado 2500HD,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
Chevrolet,Silverado 2500HD,2016,XLT,4WD,SuperCrew 5.5' Box ,Silver exterior,Gray interior,,
Chevrolet,Silverado 2500HD,2018,S,Automatic,King Cab RWD ,White exterior,Gray interior,,
Chevrolet,Silverado 2500HD,2017,LT,4WD,Crew Cab Standard Box ,White exterior,Gray interior,,
Chevrolet,Silverado 2500HD,2018,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Chevrolet,Silverado 2500HD,2018,SR,Automatic,Double Cab 5' Bed V6 4WD ,Silver exterior,Unknown interior,,
Chevrolet,Silverado 2500HD,2017,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Chevrolet,Silverado 2500HD,2020,Rebel,4WD,"Crew Cab 5'7"" Box ",Gray exterior,Black interior,,
Chevrolet,Silverado 2500HD,2019,Z71,4WD,Crew Cab Short Box ,Blue exterior,Black interior,,
Chevrolet,Silverado 2500HD,2018,XL,2WD,Regular Cab 6.5' Box ,White exterior,Gray interior,,
Chevrolet,Silverado 2500HD,2014,WT,2WD,with 1WT Regular Cab Long Box ,White exterior,Black interior,,
Chevrolet,Silverado 2500HD,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
Chevrolet,Silverado 2500HD,2018,XL,4WD,SuperCab 6.5' Box ,White exterior,Gray interior,,
Chevrolet,Silverado 2500HD,2017,Night,4WD,"Crew Cab 5'7"" Box ",Red exterior,Black interior,,
Chevrolet,Silverado 2500HD,2008,XL,RWD,"Regular Cab 137"" ",White exterior,Beige interior,,
Chevrolet,Silverado 2500HD,2012,SLE,4WD,Crew Cab SB ,White exterior,Black interior,,
Chevrolet,Silverado 2500HD,2015,LT,4WD,with 1LT Crew Cab Short Box ,Blue exterior,Black interior,,
Chevrolet,Silverado 2500HD,2019,Big,4WD,"Horn/Lone Star Crew Cab 5'7"" Box ",White exterior,Black interior,,
Chevrolet,Silverado 2500HD,2020,XL,2WD,SuperCrew 5.5' Box ,Gray exterior,Unknown interior,,
Ford,Ranger,2020,Lariat,Box,4WD SuperCrew 5' ,White exterior,Gray interior,,
Ford,Ranger,2021,AT4,4WD,Crew Cab Short Bed ,Red exterior,Black interior,,
Ford,Ranger,2017,PRO-4X,4WD,Crew Cab Diesel ,Black exterior,Black interior,,
Ford,Ranger,2013,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Ford,Ranger,2010,XL,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
Ford,Ranger,2019,Raptor,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Ford,Ranger,2018,LT,4WD,Double Cab Standard Box ,White exterior,Black interior,,
Ford,Ranger,2018,Limited,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
Ford,Ranger,2016,XL,RWD,"Crew Cab 156"" ",White exterior,Gray interior,,
Ford,Ranger,2018,XL,4WD,SuperCrew 5.5' Box ,Unknown exterior,Unknown interior,,
Ford,Ranger,2014,Laramie,4WD,"Crew Cab 5'7"" Box ",Black exterior,Black interior,,
Ford,Ranger,2018,SV,Auto,V6 King Cab 4WD ,White exterior,Gray interior,,
Ford,Ranger,2019,Big,2WD,"Horn Crew Cab 6'4"" Box ",White exterior,Black interior,,
Ford,Ranger,2020,Lariat,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Ford,Ranger,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
Ford,Ranger,2016,XLT,4WD,SuperCrew 5.5' Box ,Silver exterior,Gray interior,,
Ford,Ranger,2018,S,Automatic,King Cab RWD ,White exterior,Gray interior,,
Ford,Ranger,2017,LT,4WD,Crew Cab Standard Box ,White exterior,Gray interior,,
Ford,Ranger,2018,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Ford,Ranger,2018,SR,Automatic,Double Cab 5' Bed V6 4WD ,Silver exterior,Unknown interior,,
Ford,Ranger,2017,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Ford,Ranger,2020,Rebel,4WD,"Crew Cab 5'7"" Box ",Gray exterior,Black interior,,
Ford,Ranger,2019,Z71,4WD,Crew Cab Short Box ,Blue exterior,Black interior,,
Ford,Ranger,2018,XL,2WD,Regular Cab 6.5' Box ,White exterior,Gray interior,,
Ford,Ranger,2014,WT,2WD,with 1WT Regular Cab Long Box ,White exterior,Black interior,,
Ford,Ranger,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
Ford,Ranger,2018,XL,4WD,SuperCab 6.5' Box ,White exterior,Gray interior,,
Ford,Ranger,2017,Night,4WD,"Crew Cab 5'7"" Box ",Red exterior,Black interior,,
Ford,Ranger,2008,XL,RWD,"Regular Cab 137"" ",White exterior,Beige interior,,
Ford,Ranger,2012,SLE,4WD,Crew Cab SB ,White exterior,Black interior,,
Ford,Ranger,2015,LT,4WD,with 1LT Crew Cab Short Box ,Blue exterior,Black interior,,
Ford,Ranger,2019,Big,4WD,"Horn/Lone Star Crew Cab 5'7"" Box ",White exterior,Black interior,,
Ford,Ranger,2020,XL,2WD,SuperCrew 5.5' Box ,Gray exterior,Unknown interior,,
Ford,F-150,2016,Lariat,4WD,SuperCrew 5.5' Box ,White exterior,Beige interior,,
Ford,F-150,2012,Laramie,4WD,"Crew Cab 5'7"" Box ",White exterior,Gray interior,,
Ford,F-150,2018,SL,4WD,Crew Cab ,Black exterior,Black interior,,
Ford,F-150,2013,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Ford,F-150,2010,XL,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
Ford,F-150,2019,Raptor,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Ford,F-150,2018,LT,4WD,Double Cab Standard Box ,White exterior,Black interior,,
Ford,F-150,2018,Limited,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
Ford,F-150,2016,XL,RWD,"Crew Cab 156"" ",White exterior,Gray interior,,
Ford,F-150,2018,XL,4WD,SuperCrew 5.5' Box ,Unknown exterior,Unknown interior,,
Ford,F-150,2014,Laramie,4WD,"Crew Cab 5'7"" Box ",Black exterior,Black interior,,
Ford,F-150,2018,SV,Auto,V6 King Cab 4WD ,White exterior,Gray interior,,
Ford,F-150,2019,Big,2WD,"Horn Crew Cab 6'4"" Box ",White exterior,Black interior,,
Ford,F-150,2020,Lariat,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Ford,F-150,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
Ford,F-150,2016,XLT,4WD,SuperCrew 5.5' Box ,Silver exterior,Gray interior,,
Ford,F-150,2018,S,Automatic,King Cab RWD ,White exterior,Gray interior,,
Ford,F-150,2017,LT,4WD,Crew Cab Standard Box ,White exterior,Gray interior,,
Ford,F-150,2018,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Ford,F-150,2018,SR,Automatic,Double Cab 5' Bed V6 4WD ,Silver exterior,Unknown interior,,
Ford,F-150,2017,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Ford,F-150,2020,Rebel,4WD,"Crew Cab 5'7"" Box ",Gray exterior,Black interior,,
Ford,F-150,2019,Z71,4WD,Crew Cab Short Box ,Blue exterior,Black interior,,
Ford,F-150,2018,XL,2WD,Regular Cab 6.5' Box ,White exterior,Gray interior,,
Ford,F-150,2014,WT,2WD,with 1WT Regular Cab Long Box ,White exterior,Black interior,,
Ford,F-150,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
Ford,F-150,2018,XL,4WD,SuperCab 6.5' Box ,White exterior,Gray interior,,
Ford,F-150,2017,Night,4WD,"Crew Cab 5'7"" Box ",Red exterior,Black interior,,
Ford,F-150,2008,XL,RWD,"Regular Cab 137"" ",White exterior,Beige interior,,
Ford,F-150,2012,SLE,4WD,Crew Cab SB ,White exterior,Black interior,,
Ford,F-150,2015,LT,4WD,with 1LT Crew Cab Short Box ,Blue exterior,Black interior,,
Ford,F-150,2019,Big,4WD,"Horn/Lone Star Crew Cab 5'7"" Box ",White exterior,Black interior,,
Ford,F-150,2020,XL,2WD,SuperCrew 5.5' Box ,Gray exterior,Unknown interior,,
Chevrolet,Silverado 1500,2016,LT,4WD,Double Cab Standard Box ,Silver exterior,Black interior,,
Chevrolet,Silverado 1500,2020,Sport,AWD,,Silver exterior,Black interior,,
Chevrolet,Silverado 1500,2018,SLT,4WD,"Crew Cab 6'4"" Box ",Black exterior,Gray interior,,
Chevrolet,Silverado 1500,2013,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Chevrolet,Silverado 1500,2010,XL,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
Chevrolet,Silverado 1500,2019,Raptor,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Chevrolet,Silverado 1500,2018,LT,4WD,Double Cab Standard Box ,White exterior,Black interior,,
Chevrolet,Silverado 1500,2018,Limited,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
Chevrolet,Silverado 1500,2016,XL,RWD,"Crew Cab 156"" ",White exterior,Gray interior,,
Chevrolet,Silverado 1500,2018,XL,4WD,SuperCrew 5.5' Box ,Unknown exterior,Unknown interior,,
Chevrolet,Silverado 1500,2014,Laramie,4WD,"Crew Cab 5'7"" Box ",Black exterior,Black interior,,
Chevrolet,Silverado 1500,2018,SV,Auto,V6 King Cab 4WD ,White exterior,Gray interior,,
Chevrolet,Silverado 1500,2019,Big,2WD,"Horn Crew Cab 6'4"" Box ",White exterior,Black interior,,
Chevrolet,Silverado 1500,2020,Lariat,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Chevrolet,Silverado 1500,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
Chevrolet,Silverado 1500,2016,XLT,4WD,SuperCrew 5.5' Box ,Silver exterior,Gray interior,,
Chevrolet,Silverado 1500,2018,S,Automatic,King Cab RWD ,White exterior,Gray interior,,
Chevrolet,Silverado 1500,2017,LT,4WD,Crew Cab Standard Box ,White exterior,Gray interior,,
Chevrolet,Silverado 1500,2018,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Chevrolet,Silverado 1500,2018,SR,Automatic,Double Cab 5' Bed V6 4WD ,Silver exterior,Unknown interior,,
Chevrolet,Silverado 1500,2017,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Chevrolet,Silverado 1500,2020,Rebel,4WD,"Crew Cab 5'7"" Box ",Gray exterior,Black interior,,
Chevrolet,Silverado 1500,2019,Z71,4WD,Crew Cab Short Box ,Blue exterior,Black interior,,
Chevrolet,Silverado 1500,2018,XL,2WD,Regular Cab 6.5' Box ,White exterior,Gray interior,,
Chevrolet,Silverado 1500,2014,WT,2WD,with 1WT Regular Cab Long Box ,White exterior,Black interior,,
Chevrolet,Silverado 1500,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
Chevrolet,Silverado 1500,2018,XL,4WD,SuperCab 6.5' Box ,White exterior,Gray interior,,
Chevrolet,Silverado 1500,2017,Night,4WD,"Crew Cab 5'7"" Box ",Red exterior,Black interior,,
Chevrolet,Silverado 1500,2008,XL,RWD,"Regular Cab 137"" ",White exterior,Beige interior,,
Chevrolet,Silverado 1500,2012,SLE,4WD,Crew Cab SB ,White exterior,Black interior,,
Chevrolet,Silverado 1500,2015,LT,4WD,with 1LT Crew Cab Short Box ,Blue exterior,Black interior,,
Chevrolet,Silverado 1500,2019,Big,4WD,"Horn/Lone Star Crew Cab 5'7"" Box ",White exterior,Black interior,,
Chevrolet,Silverado 1500,2020,XL,2WD,SuperCrew 5.5' Box ,Gray exterior,Unknown interior,,
Ford,F-150,2018,XLT,4WD,SuperCrew 5.5' Box ,Silver exterior,Black interior,,
Ford,F-150,2020,SR5,4WD,CrewMax 5.5' Bed 5.7L ,Gray exterior,Black interior,,
Ford,F-150,2015,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Ford,F-150,2013,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Ford,F-150,2010,XL,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
Ford,F-150,2019,Raptor,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Ford,F-150,2018,LT,4WD,Double Cab Standard Box ,White exterior,Black interior,,
Ford,F-150,2018,Limited,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
Ford,F-150,2016,XL,RWD,"Crew Cab 156"" ",White exterior,Gray interior,,
Ford,F-150,2018,XL,4WD,SuperCrew 5.5' Box ,Unknown exterior,Unknown interior,,
Ford,F-150,2014,Laramie,4WD,"Crew Cab 5'7"" Box ",Black exterior,Black interior,,
Ford,F-150,2018,SV,Auto,V6 King Cab 4WD ,White exterior,Gray interior,,
Ford,F-150,2019,Big,2WD,"Horn Crew Cab 6'4"" Box ",White exterior,Black interior,,
Ford,F-150,2020,Lariat,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Ford,F-150,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
Ford,F-150,2016,XLT,4WD,SuperCrew 5.5' Box ,Silver exterior,Gray interior,,
Ford,F-150,2018,S,Automatic,King Cab RWD ,White exterior,Gray interior,,
Ford,F-150,2017,LT,4WD,Crew Cab Standard Box ,White exterior,Gray interior,,
Ford,F-150,2018,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Ford,F-150,2018,SR,Automatic,Double Cab 5' Bed V6 4WD ,Silver exterior,Unknown interior,,
Ford,F-150,2017,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Ford,F-150,2020,Rebel,4WD,"Crew Cab 5'7"" Box ",Gray exterior,Black interior,,
Ford,F-150,2019,Z71,4WD,Crew Cab Short Box ,Blue exterior,Black interior,,
Ford,F-150,2018,XL,2WD,Regular Cab 6.5' Box ,White exterior,Gray interior,,
Ford,F-150,2014,WT,2WD,with 1WT Regular Cab Long Box ,White exterior,Black interior,,
Ford,F-150,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
Ford,F-150,2018,XL,4WD,SuperCab 6.5' Box ,White exterior,Gray interior,,
Ford,F-150,2017,Night,4WD,"Crew Cab 5'7"" Box ",Red exterior,Black interior,,
Ford,F-150,2008,XL,RWD,"Regular Cab 137"" ",White exterior,Beige interior,,
Ford,F-150,2012,SLE,4WD,Crew Cab SB ,White exterior,Black interior,,
Ford,F-150,2015,LT,4WD,with 1LT Crew Cab Short Box ,Blue exterior,Black interior,,
Ford,F-150,2019,Big,4WD,"Horn/Lone Star Crew Cab 5'7"" Box ",White exterior,Black interior,,
Ford,F-150,2020,XL,2WD,SuperCrew 5.5' Box ,Gray exterior,Unknown interior,,
Nissan,Frontier,2019,SV,Automatic,Crew Cab 2WD ,White exterior,Gray interior,,
Nissan,Frontier,2019,Denali,4WD,Crew Cab Short Box ,Black exterior,Black interior,,
Nissan,Frontier,2018,SLT,4WD,Crew Cab Short Box ,Silver exterior,Black interior,,
Nissan,Frontier,2013,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Nissan,Frontier,2010,XL,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
Nissan,Frontier,2019,Raptor,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Nissan,Frontier,2018,LT,4WD,Double Cab Standard Box ,White exterior,Black interior,,
Nissan,Frontier,2018,Limited,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
Nissan,Frontier,2016,XL,RWD,"Crew Cab 156"" ",White exterior,Gray interior,,
Nissan,Frontier,2018,XL,4WD,SuperCrew 5.5' Box ,Unknown exterior,Unknown interior,,
Nissan,Frontier,2014,Laramie,4WD,"Crew Cab 5'7"" Box ",Black exterior,Black interior,,
Nissan,Frontier,2018,SV,Auto,V6 King Cab 4WD ,White exterior,Gray interior,,
Nissan,Frontier,2019,Big,2WD,"Horn Crew Cab 6'4"" Box ",White exterior,Black interior,,
Nissan,Frontier,2020,Lariat,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Nissan,Frontier,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
Nissan,Frontier,2016,XLT,4WD,SuperCrew 5.5' Box ,Silver exterior,Gray interior,,
Nissan,Frontier,2018,S,Automatic,King Cab RWD ,White exterior,Gray interior,,
Nissan,Frontier,2017,LT,4WD,Crew Cab Standard Box ,White exterior,Gray interior,,
Nissan,Frontier,2018,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Nissan,Frontier,2018,SR,Automatic,Double Cab 5' Bed V6 4WD ,Silver exterior,Unknown interior,,
Nissan,Frontier,2017,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Nissan,Frontier,2020,Rebel,4WD,"Crew Cab 5'7"" Box ",Gray exterior,Black interior,,
Nissan,Frontier,2019,Z71,4WD,Crew Cab Short Box ,Blue exterior,Black interior,,
Nissan,Frontier,2018,XL,2WD,Regular Cab 6.5' Box ,White exterior,Gray interior,,
Nissan,Frontier,2014,WT,2WD,with 1WT Regular Cab Long Box ,White exterior,Black interior,,
Nissan,Frontier,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
Nissan,Frontier,2018,XL,4WD,SuperCab 6.5' Box ,White exterior,Gray interior,,
Nissan,Frontier,2017,Night,4WD,"Crew Cab 5'7"" Box ",Red exterior,Black interior,,
